OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
986,OBJEC_1156,0,0,0,0,0,2,16,161,890,3188,7839,14608,19024,22231,19822,13939,6578,2271,500,95,27,23,8,0,0,0,0,0,0,0,0,0
987,OBJEC_1157,0,0,0,0,0,0,1,23,129,617,1867,4559,8605,15016,20294,22355,19631,11065,4561,1767,719,223,80,40,4,0,0,0,0,0,0,0
988,OBJEC_1158,0,0,0,0,0,0,3,50,443,1842,5704,12508,19722,25649,23462,14090,5411,1600,552,153,33,0,0,0,0,0,0,0,0,0,0,0
989,OBJEC_1159,0,0,0,0,0,0,7,102,605,2567,6791,13691,19653,24424,22227,13788,5611,1514,239,3,0,0,0,0,0,0,0,0,0,0,0,0
990,OBJEC_1160,0,0,0,0,1,1,27,221,1602,5757,14001,22661,25202,21513,12591,5457,1627,404,94,42,19,2,0,0,0,0,0,0,0,0,0,0
991,OBJEC_1161,0,0,0,0,0,0,33,259,1515,5383,12687,21214,24594,22804,14015,6085,1894,575,122,37,5,0,0,0,0,0,0,0,0,0,0,0
992,OBJEC_1162,0,0,0,0,0,0,1,12,135,726,2478,5896,10679,17544,23912,23755,16101,7049,2057,626,191,60,0,0,0,0,0,0,0,0,0,0
993,OBJEC_1163,0,0,0,0,0,4,52,575,2891,9094,18155,26763,24854,17886,7838,2145,473,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,OBJEC_1164,0,0,0,0,0,3,24,236,1529,5426,12064,20249,24435,23174,15281,6851,1650,272,23,5,0,0,0,0,0,0,0,0,0,0,0,0
995,OBJEC_1165,0,0,0,0,0,1,44,328,1781,6460,15145,24338,26398,21539,10531,3411,875,264,84,23,0,0,0,0,0,0,0,0,0,0,0,0
996,OBJEC_1166,0,0,0,0,0,1,7,46,244,1191,3799,8967,14762,21029,23336,18925,10435,4673,2044,760,367,163,84,50,6,0,0,0,0,0,0,0
997,OBJEC_1167,0,0,0,0,0,1,26,237,1404,5470,13258,22420,25783,22444,12942,5286,1576,293,60,17,5,0,0,0,0,0,0,0,0,0,0,0
998,OBJEC_1168,0,0,0,0,2,19,196,1721,7441,16223,21618,20136,11572,8302,6799,6950,5781,2768,1137,498,248,114,31,0,0,0,0,0,0,0,0,0
999,OBJEC_1169,0,0,0,0,0,2,91,859,4464,13220,24570,30757,22261,11239,3050,362,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,OBJEC_1170,0,0,0,0,0,0,4,62,452,1794,5466,11524,18281,24598,23735,15477,6667,2049,697,313,88,15,0,0,0,0,0,0,0,0,0,0
1001,OBJEC_1171,0,0,0,0,0,1,17,162,1064,4219,10811,20557,26017,25302,14922,5983,1699,396,63,8,1,0,0,0,0,0,0,0,0,0,0,0
1002,OBJEC_1172,0,0,0,0,0,4,62,638,3381,9995,17919,24427,20172,15223,9949,6041,2312,626,130,10,0,0,0,0,0,0,0,0,0,0,0,0
1003,OBJEC_1173,0,0,0,0,1,0,5,97,535,2162,6289,12665,19781,24705,21820,14338,6372,1774,308,35,2,0,0,0,0,0,0,0,0,0,0,0
1004,OBJEC_1174,0,0,0,0,0,6,58,526,2751,7804,14585,20688,22169,19691,12453,6979,2815,496,157,30,12,2,0,0,0,0,0,0,0,0,0,0
1005,OBJEC_1175,0,0,0,0,1,8,65,535,2807,9721,19681,28283,25689,16610,6239,1141,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,OBJEC_1176,0,0,0,0,0,1,36,251,1395,4960,11420,20002,21187,19361,13275,8386,5574,3061,1217,461,181,71,34,16,0,0,0,0,0,0,0,0
1007,OBJEC_1178,0,0,0,0,0,0,18,183,990,3996,10074,18399,23509,24399,16760,8307,2872,937,333,82,29,1,0,0,0,0,0,0,0,0,0,0
1008,OBJEC_1179,0,0,0,0,0,0,23,257,1569,5852,13275,21850,24752,21293,12895,6078,2116,550,189,79,39,21,32,19,0,0,0,0,0,0,0,0
1009,OBJEC_1180,0,0,0,0,0,0,3,47,371,1589,4623,10131,16331,23167,24112,17234,8629,3137,1068,382,63,2,0,0,0,0,0,0,0,0,0,0
1010,OBJEC_1181,0,0,0,0,0,0,4,51,330,1620,5304,11751,19702,26534,24519,15001,5024,1124,206,45,7,0,0,0,0,0,0,0,0,0,0,0
1011,OBJEC_1182,0,0,0,0,0,1,8,59,381,1845,5753,12390,20063,26548,23939,14210,4679,1022,227,53,26,15,3,0,0,0,0,0,0,0,0,0
1012,OBJEC_1183,0,0,0,0,2,6,80,806,4322,13135,25114,31645,23233,10414,1928,190,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,OBJEC_1184,0,0,0,0,0,4,63,646,3047,8107,14893,22045,20763,18353,11824,6805,3328,1255,332,79,12,0,0,0,0,0,0,0,0,0,0,0
1014,OBJEC_1185,0,0,0,0,0,4,57,414,2372,7741,17103,25550,25502,18123,8670,3663,1234,395,57,4,0,0,0,0,0,0,0,0,0,0,0,0
1015,OBJEC_1187,0,0,0,0,0,0,40,343,2185,7688,17364,26832,26513,19027,8144,2340,382,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,OBJEC_1188,0,0,0,0,0,1,11,122,820,3271,8566,16321,23434,25230,18884,9502,3127,1114,460,212,95,33,14,5,0,0,0,0,0,0,0,0
1017,OBJEC_1189,0,0,0,1,1,6,81,803,4168,12519,23913,30814,23782,12049,3059,350,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,OBJEC_1190,0,0,0,0,0,2,30,353,2141,7285,15849,25354,25594,20899,10074,2907,376,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,OBJEC_1191,0,0,0,0,0,6,79,808,4413,12786,23408,29492,22759,12441,3827,772,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,OBJEC_1192,0,0,0,0,0,1,18,144,766,3053,7904,14914,20146,22374,18198,12804,6810,2776,1009,409,196,27,7,0,0,0,0,0,0,0,0,0
1021,OBJEC_1193,0,0,0,0,0,0,15,117,837,3268,8702,16435,23000,25209,19003,10125,3518,742,179,58,14,0,0,0,0,0,0,0,0,0,0,0
1022,OBJEC_1194,0,0,0,0,1,9,117,914,4540,12635,22825,29622,22377,12608,4393,1021,154,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,OBJEC_1195,0,0,0,0,0,9,85,927,4736,11856,20119,26633,22377,15910,6446,1721,337,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,OBJEC_1196,0,0,0,0,0,2,27,203,1145,3645,8502,15669,21178,24013,19614,11365,3992,1218,451,153,43,2,0,0,0,0,0,0,0,0,0,0
1025,OBJEC_1197,0,0,0,0,2,17,191,1818,8192,19452,29323,29076,15580,5698,1225,249,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,OBJEC_1198,0,0,0,0,0,2,39,381,2139,7774,16547,25255,25692,19559,9636,3148,869,166,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,OBJEC_1199,0,0,0,0,1,0,19,171,1088,3977,10080,18444,23603,25285,17434,8114,2195,413,54,11,0,0,0,0,0,0,0,0,0,0,0,0
1028,OBJEC_1200,0,0,0,0,0,0,1,41,351,1647,4978,11374,18074,24483,24028,16414,7113,2141,653,162,66,30,0,0,0,0,0,0,0,0,0,0
1029,OBJEC_1202,0,0,0,0,0,1,9,101,485,1588,3950,7290,11451,15621,17685,17805,14806,9590,5409,2724,1378,704,228,62,2,0,0,0,0,0,0,0
1030,OBJEC_1203,0,0,0,0,0,18,259,2354,9415,20391,27740,25406,14334,7524,2620,580,211,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,OBJEC_1204,0,0,0,0,0,0,11,87,506,2194,5571,10926,15651,19216,18918,15709,10885,6341,3210,1355,483,127,29,3,0,0,0,0,0,0,0,0
1032,OBJEC_1205,0,0,0,0,0,5,26,222,1298,4994,11540,19741,23696,22521,15337,7877,2906,867,182,10,0,0,0,0,0,0,0,0,0,0,0,0
1033,OBJEC_1206,0,0,0,0,0,8,58,596,3183,9525,19055,26815,23518,16113,7706,3333,998,249,44,15,6,0,0,0,0,0,0,0,0,0,0,0
1034,OBJEC_1207,0,0,0,0,1,6,62,538,2835,9300,18999,27421,25610,17309,6956,1809,313,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,OBJEC_1208,0,0,0,0,0,2,19,176,1004,3685,8520,14209,17314,18612,16665,13716,8854,4634,2186,943,289,53,8,0,0,0,0,0,0,0,0,0
1036,OBJEC_1209,0,0,0,0,0,3,29,304,1672,5734,12933,22299,26140,23893,12430,4368,990,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,OBJEC_1210,0,0,0,0,1,1,16,212,1054,4026,9471,17623,21330,22345,17474,10298,4906,1872,588,220,97,18,4,0,0,0,0,0,0,0,0,0
1038,OBJEC_1211,0,0,0,0,0,3,31,218,1183,4258,9832,17605,21970,23518,17416,8945,3845,1507,421,103,34,0,0,0,0,0,0,0,0,0,0,0
1039,OBJEC_1212,0,0,0,0,0,3,74,746,3886,12223,23157,30010,24061,12534,3450,912,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,OBJEC_1213,0,0,0,0,0,0,3,14,96,394,1328,3345,5952,10981,16795,21993,22574,15486,7169,2902,1196,487,158,16,0,0,0,0,0,0,0,0
1041,OBJEC_1214,0,0,0,0,0,2,19,185,1120,4584,12152,21763,26576,24396,13750,4843,1270,221,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,OBJEC_1215,0,0,0,0,0,1,4,26,148,698,2385,5951,10958,17143,21406,22596,16189,8804,3281,955,254,77,13,0,0,0,0,0,0,0,0,0
1043,OBJEC_1216,0,0,0,0,0,0,47,452,2675,8606,18593,26633,25354,17685,7657,2453,647,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,OBJEC_1217,0,0,0,0,1,10,158,1358,7027,18886,30492,31543,16424,4812,742,87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,OBJEC_1218,0,0,0,0,0,1,13,169,1063,3577,8457,14122,19313,20001,15875,11048,7021,4506,2640,1547,865,428,151,81,11,0,0,0,0,0,0,0
1046,OBJEC_1219,0,0,1,0,1,3,43,569,3173,9942,20053,28818,25089,16132,5518,1351,178,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,OBJEC_1220,0,0,0,0,0,0,0,16,100,477,1585,4172,8604,15557,22379,24926,18962,8997,3484,1114,517,218,90,24,0,0,0,0,0,0,0,0
1048,OBJEC_1221,0,0,0,0,0,2,86,588,3454,10850,21217,27829,24810,15398,5369,1155,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,OBJEC_1222,0,0,0,0,1,10,156,1296,5698,13238,21298,25494,18944,13620,6878,2587,1245,418,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,OBJEC_1224,0,0,0,0,0,1,22,138,699,2436,5966,12167,19162,25686,23322,13437,5621,1624,476,104,28,0,0,0,0,0,0,0,0,0,0,0
1051,OBJEC_1225,0,0,0,0,1,3,73,685,3842,12049,22674,29875,23169,13066,4332,983,124,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,OBJEC_1226,0,0,0,0,1,0,14,112,790,3151,8828,16786,22970,24686,18585,9785,3629,1128,323,77,22,2,0,0,0,0,0,0,0,0,0,0
1053,OBJEC_1227,0,0,0,0,0,0,1,9,138,608,2392,6043,11643,19955,25266,23064,13958,4918,1737,761,252,100,37,7,0,0,0,0,0,0,0,0
1054,OBJEC_1228,0,0,0,0,0,0,11,204,1117,4083,10206,18989,24699,24890,15931,7177,2723,857,261,67,7,0,0,0,0,0,0,0,0,0,0,0
1055,OBJEC_1229,0,0,0,0,0,0,8,81,570,2621,7700,15490,23085,26418,20469,10110,3307,881,294,89,55,30,14,0,0,0,0,0,0,0,0,0
1056,OBJEC_1230,0,0,0,0,0,3,21,178,1082,4267,10667,19233,24269,23636,15597,7388,3005,1088,348,100,7,0,0,0,0,0,0,0,0,0,0,0
1057,OBJEC_1232,0,0,0,0,0,1,9,140,888,3838,10201,18776,25796,26981,17359,5622,986,161,73,51,7,0,0,0,0,0,0,0,0,0,0,0
1058,OBJEC_1233,0,0,0,0,0,4,66,601,3402,10383,20587,29229,23696,15071,6171,1792,211,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,OBJEC_1234,0,0,0,0,0,1,2,5,66,378,1557,4487,9829,17830,25077,25565,16723,6608,2225,660,163,45,1,0,0,0,0,0,0,0,0,0
1060,OBJEC_1235,0,0,0,0,0,0,14,181,1066,4151,10503,17940,22819,22426,16367,8917,3600,1600,696,320,228,124,109,123,38,0,0,0,0,0,0,0
1061,OBJEC_1236,0,0,0,0,0,2,14,140,975,3500,8367,15148,21980,25037,19226,10307,4533,1316,402,195,57,23,0,0,0,0,0,0,0,0,0,0
1062,OBJEC_1237,0,0,0,0,0,0,10,128,874,3865,10000,18593,23879,24490,16888,8267,2827,956,332,86,27,0,0,0,0,0,0,0,0,0,0,0
1063,OBJEC_1238,0,0,0,0,0,2,10,90,518,2168,6315,12903,18790,23114,20784,15132,7680,2726,736,219,33,2,0,0,0,0,0,0,0,0,0,0
1064,OBJEC_1239,0,0,0,0,1,10,134,1128,5620,15831,26932,30969,19606,8561,1978,402,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,OBJEC_1241,0,0,0,0,0,4,35,320,1662,5247,11453,19313,24536,21443,13152,7906,3954,1681,591,159,80,20,0,0,0,0,0,0,0,0,0,0
1066,OBJEC_1242,0,0,0,0,0,0,12,132,763,2803,6951,14081,19670,23473,20169,13073,6422,2150,857,286,42,5,0,0,0,0,0,0,0,0,0,0
1067,OBJEC_1243,0,0,0,0,0,6,68,561,2783,8614,18092,27145,26993,18626,6728,1150,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,OBJEC_1244,0,0,0,0,0,0,14,97,567,2047,5562,11132,17007,21950,22012,16463,8411,3347,1197,638,269,114,51,11,0,0,0,0,0,0,0,0
1069,OBJEC_1245,0,0,0,0,0,4,46,393,2054,6472,13601,21167,24122,21662,13128,5629,2138,600,139,46,18,3,0,0,0,0,0,0,0,0,0,0
1070,OBJEC_1246,0,0,0,0,0,0,3,28,163,812,2833,6915,12841,20637,25325,22576,12713,4384,1349,243,54,13,0,0,0,0,0,0,0,0,0,0
1071,OBJEC_1247,0,0,0,0,0,1,17,225,1293,4677,10871,18617,22497,22409,16520,9098,3438,973,221,24,5,3,0,0,0,0,0,0,0,0,0,0
1072,OBJEC_1249,0,0,0,0,0,3,15,158,1120,4491,11837,20754,25731,24712,14458,5612,1532,521,186,60,24,8,0,0,0,0,0,0,0,0,0,0
1073,OBJEC_1250,0,0,0,0,0,0,11,102,588,2374,6719,13431,20514,24112,20968,12935,6186,2219,685,246,96,35,1,0,0,0,0,0,0,0,0,0
1074,OBJEC_1252,0,0,0,0,0,3,9,56,252,1155,3951,9300,15812,21109,21102,15732,9166,5516,3280,1761,1076,936,802,202,2,0,0,0,0,0,0,0
1075,OBJEC_1253,0,0,0,0,0,1,47,506,2497,7767,14612,19568,18039,15206,11618,8498,5825,3490,2043,1053,442,182,92,46,24,0,0,0,0,0,0,0
1076,OBJEC_1255,0,0,0,0,0,5,83,789,3779,9547,16563,20352,17422,13396,9762,7503,5115,3197,1620,900,520,236,81,19,0,0,0,0,0,0,0,0
1077,OBJEC_1256,0,0,0,0,0,3,45,393,2016,6777,14529,22239,23535,20238,12641,5974,1929,472,89,9,0,0,0,0,0,0,0,0,0,0,0,0
1078,OBJEC_1257,0,0,0,0,0,17,94,367,1890,5675,11541,17734,18852,18682,15109,11713,4854,2396,1339,561,216,129,51,2,0,0,0,0,0,0,0,0
1079,OBJEC_1258,0,0,0,0,0,2,38,336,1788,6216,14318,22802,25716,21617,12004,4905,1039,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,OBJEC_1259,0,0,0,0,0,0,5,42,286,1179,3512,7708,14001,21579,25114,19960,11435,4553,1396,368,72,12,0,0,0,0,0,0,0,0,0,0
1081,OBJEC_1260,0,0,0,0,0,1,8,97,622,2208,6018,12282,19921,25930,22483,13187,5591,2049,453,36,3,0,0,0,0,0,0,0,0,0,0,0
1082,OBJEC_1262,0,0,0,0,2,6,57,437,2363,7873,16907,25233,25556,19730,9523,2931,479,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,OBJEC_1263,0,0,0,0,0,1,6,106,543,2296,6344,12545,17841,20934,19466,15162,8880,4173,1616,711,321,127,71,66,11,2,0,0,0,0,0,0
1084,OBJEC_1264,0,0,0,0,0,0,4,26,146,765,2600,6244,11283,17976,24006,22358,15276,6858,2350,799,187,11,0,0,0,0,0,0,0,0,0,0
1085,OBJEC_1265,0,0,0,0,0,1,14,171,1036,3654,8065,13136,15223,17243,17550,13733,10639,6239,2498,956,410,185,155,143,113,55,3,0,0,0,0,0
1086,OBJEC_1266,0,0,0,0,0,1,11,110,782,3017,8281,16356,23415,25632,19113,9402,3180,1075,339,136,34,5,0,0,0,0,0,0,0,0,0,0
1087,OBJEC_1267,0,0,0,0,0,0,9,47,266,1295,3692,7785,13232,19665,23147,19793,12794,5670,2711,842,215,45,14,0,0,0,0,0,0,0,0,0
1088,OBJEC_1268,0,0,0,0,0,21,201,1868,7673,15503,20593,22993,17524,13456,7868,2646,616,156,75,29,0,0,0,0,0,0,0,0,0,0,0,0
1089,OBJEC_1269,0,0,0,0,0,5,47,365,2144,6863,14776,23721,25702,20774,10724,4299,1387,318,72,23,2,0,0,0,0,0,0,0,0,0,0,0
1090,OBJEC_1270,0,0,0,0,0,1,26,210,1175,4508,10860,19401,24602,24316,16178,7111,2019,445,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,OBJEC_1271,0,0,0,0,1,2,29,271,1818,6541,14713,23226,24663,20892,11589,4788,1593,480,146,77,38,21,1,0,0,0,0,0,0,0,0,0
1092,OBJEC_1272,0,0,0,0,0,1,42,274,1500,5482,12800,21660,25145,22148,13034,5813,2100,793,343,79,8,0,0,0,0,0,0,0,0,0,0,0
1093,OBJEC_1274,0,0,0,0,0,0,33,251,1446,5144,10998,18740,22483,21778,15541,8807,3948,1325,265,104,26,0,0,0,0,0,0,0,0,0,0,0
1094,OBJEC_1275,0,0,0,0,0,1,7,130,699,2989,7937,15091,21447,24774,19253,11269,5096,1670,432,68,25,1,0,0,0,0,0,0,0,0,0,0
1095,OBJEC_1276,0,0,0,0,0,2,23,253,1463,5450,13285,22708,26377,22974,12382,4504,1173,243,39,13,0,0,0,0,0,0,0,0,0,0,0,0
1096,OBJEC_1277,0,0,0,0,0,0,2,12,55,338,1013,2373,4685,8381,13482,18683,19357,16643,11728,7107,4164,2174,607,70,15,0,0,0,0,0,0,0
1097,OBJEC_1279,0,0,0,0,0,3,24,263,1645,5506,12842,20662,22635,20048,13780,8261,3598,1183,325,102,12,0,0,0,0,0,0,0,0,0,0,0
1098,OBJEC_1280,0,0,0,0,0,0,1,14,112,470,1591,3657,6683,10889,16209,21697,21926,15827,7721,2796,902,333,202,139,37,16,0,0,0,0,0,0
1099,OBJEC_1281,0,0,0,0,0,8,107,962,5060,13684,23267,30042,20920,11884,4246,953,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,OBJEC_1282,0,0,0,0,1,1,30,343,1706,5047,9785,14304,17994,21818,19265,11781,5496,2393,774,149,2,0,0,0,0,0,0,0,0,0,0,0
1101,OBJEC_1283,0,0,0,0,0,0,1,18,112,665,2146,5100,10212,16419,21579,21443,15938,9261,4863,2169,846,314,117,19,0,0,0,0,0,0,0,0
1102,OBJEC_1284,0,0,0,0,0,0,2,42,354,1556,4648,9672,15603,21391,21059,17317,11223,5098,2026,859,304,63,5,0,0,0,0,0,0,0,0,0
1103,OBJEC_1286,0,0,0,0,1,3,41,455,2643,7879,15638,24579,23806,19081,11223,4330,1277,395,129,37,33,6,0,0,0,0,0,0,0,0,0,0
1104,OBJEC_1287,0,0,0,0,0,8,97,802,3944,11530,21460,27867,22267,13886,6213,2248,512,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,OBJEC_1288,0,0,0,0,0,0,5,21,160,694,2050,4883,8573,14384,19990,23004,20360,11524,3825,1084,286,44,2,0,0,0,0,0,0,0,0,0
1106,OBJEC_1290,0,0,0,0,0,4,21,245,1390,5315,12977,21891,25870,23865,13200,4807,1053,212,36,3,0,0,0,0,0,0,0,0,0,0,0,0
1107,OBJEC_1291,0,0,0,1,7,7,12,33,129,447,1525,3909,8345,15733,22709,23317,16912,9569,4717,2341,1099,368,42,0,0,0,0,0,0,0,0,0
1108,OBJEC_1292,0,0,0,0,0,0,1,34,204,839,2446,5521,9989,16327,21136,22610,18063,9099,3310,1267,445,188,68,9,0,0,0,0,0,0,0,0
1109,OBJEC_1293,0,0,0,0,0,8,74,595,2718,7323,14239,24466,21657,18733,12573,5933,2204,461,231,145,119,51,26,0,0,0,0,0,0,0,0,0
1110,OBJEC_1294,0,0,0,0,0,9,73,695,3568,10761,20192,29290,23725,15145,5606,1497,301,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,OBJEC_1295,0,0,0,0,0,0,4,27,199,851,2532,5568,9669,15905,21513,22450,17443,8951,3717,1202,450,258,106,35,9,0,0,0,0,0,0,0
1112,OBJEC_1296,0,0,0,0,0,1,18,151,918,3717,9635,17801,23231,24251,17716,9172,3142,987,300,109,49,14,10,0,0,0,0,0,0,0,0,0
1113,OBJEC_1297,0,0,0,0,0,2,22,320,1791,6519,15085,24067,25505,20389,10792,4427,1474,385,98,13,0,0,0,0,0,0,0,0,0,0,0,0
1114,OBJEC_1298,0,0,0,0,0,0,31,291,1650,6012,13528,22220,24977,22306,13278,5060,1242,275,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,OBJEC_1299,0,0,0,0,0,7,55,713,3681,11563,22087,28814,21838,12252,5123,2884,1514,533,119,26,9,4,0,0,0,0,0,0,0,0,0,0
1116,OBJEC_1300,0,0,0,0,0,1,15,139,999,4120,10735,19474,24869,24830,15612,7067,2095,679,186,44,24,0,0,0,0,0,0,0,0,0,0,0
1117,OBJEC_1301,0,0,0,0,2,1,10,166,1011,4136,10505,18788,23876,23592,15945,8214,3242,1308,496,174,77,13,0,0,0,0,0,0,0,0,0,0
1118,OBJEC_1302,0,0,0,0,0,1,49,430,2425,8050,17506,27040,26308,19411,7511,2021,388,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,OBJEC_1304,0,0,0,0,0,1,23,188,1029,3877,9759,17477,22755,24115,18007,9704,3354,720,167,41,5,0,0,0,0,0,0,0,0,0,0,0
1120,OBJEC_1305,0,0,0,0,0,1,5,65,419,1848,5364,11056,17621,22090,20177,15198,9246,4666,2089,924,334,84,20,15,0,0,0,0,0,0,0,0
1121,OBJEC_1306,0,0,0,0,0,1,9,81,602,2744,7451,14002,18769,20895,18819,14223,7470,3157,1562,703,272,119,10,0,0,0,0,0,0,0,0,0
1122,OBJEC_1307,0,0,0,0,2,9,65,676,3199,8697,14861,18993,17988,17302,14097,9203,4058,1588,615,148,37,18,0,0,0,0,0,0,0,0,0,0
1123,OBJEC_1308,0,0,0,0,0,1,20,243,1236,4634,10555,17464,21462,20309,14721,10063,5540,2547,1261,650,282,151,70,13,0,0,0,0,0,0,0,0
1124,OBJEC_1309,0,0,0,0,1,6,56,410,2391,7193,15147,24405,26038,20745,10461,3593,693,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,OBJEC_1310,0,0,0,0,0,2,27,319,1852,6487,14766,23752,25604,21898,11661,3698,710,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,OBJEC_1311,0,0,0,0,0,1,2,20,188,881,2680,6253,11051,16355,20178,20904,15976,9630,4404,1932,615,136,16,0,0,0,0,0,0,0,0,0
1127,OBJEC_1312,0,0,0,0,0,5,33,285,1707,6362,14789,24667,27312,22416,10212,2664,404,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,OBJEC_1313,0,0,0,0,0,0,53,347,2211,7823,17092,26832,27235,19448,7797,1820,215,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,OBJEC_1314,0,0,0,0,0,3,13,160,1075,4256,11039,19492,23939,23335,16017,7555,2522,945,436,227,81,62,32,29,4,0,0,0,0,0,0,0
1130,OBJEC_1315,0,0,0,1,1,5,43,498,2579,8494,18195,27186,25554,17999,7728,2369,515,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,OBJEC_1316,0,0,0,0,1,5,33,266,1715,6345,14221,24540,26690,21950,10940,3540,825,137,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,OBJEC_1317,0,0,0,0,0,2,34,357,2031,7016,15257,23491,24239,19857,11197,5257,1635,413,97,6,0,0,0,0,0,0,0,0,0,0,0,0
1133,OBJEC_1318,0,0,0,0,0,2,62,669,3589,9717,17571,25431,22552,17064,8790,3842,1387,193,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,OBJEC_1319,0,0,0,0,0,1,28,171,1081,3968,9169,15351,19233,21522,18289,12606,6243,2402,835,244,67,12,0,0,0,0,0,0,0,0,0,0
1135,OBJEC_1320,0,0,0,0,1,3,34,270,1647,5930,13780,22907,25290,22166,12648,5198,1354,260,59,9,0,0,0,0,0,0,0,0,0,0,0,0
1136,OBJEC_1321,0,0,0,0,0,0,2,33,296,1373,3938,8560,14013,18470,20217,18442,13014,7161,3489,1517,663,249,99,20,0,0,0,0,0,0,0,0
1137,OBJEC_1322,0,0,0,0,0,1,2,17,96,488,1596,3831,7442,12739,19570,24571,21880,12176,4459,1524,403,93,1,0,0,0,0,0,0,0,0,0
1138,OBJEC_1323,0,0,0,0,0,0,4,45,302,1487,4595,10359,17699,24548,24505,17399,7569,2113,657,226,46,2,0,0,0,0,0,0,0,0,0,0
1139,OBJEC_1324,0,0,0,0,0,0,27,194,1186,4547,10988,19335,23675,23002,16148,8275,2588,663,149,54,40,17,1,0,0,0,0,0,0,0,0,0
1140,OBJEC_1325,0,0,0,0,0,4,23,177,993,3702,9717,18089,23083,23778,16672,8916,3839,1464,537,189,39,0,0,0,0,0,0,0,0,0,0,0
1141,OBJEC_1326,0,0,0,0,0,4,43,318,1891,6211,13837,21404,23692,19959,12478,6787,2830,1000,316,92,26,1,0,0,0,0,0,0,0,0,0,0
1142,OBJEC_1327,0,0,0,0,0,2,18,125,853,3609,9815,18010,24724,26458,17908,7727,1491,138,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,OBJEC_1328,0,0,0,0,0,0,3,30,214,1054,3164,7377,13357,20405,24283,20711,12916,5339,1740,476,119,33,1,0,0,0,0,0,0,0,0,0
1144,OBJEC_1329,0,0,0,0,0,1,14,115,806,2927,7423,13845,19006,22557,19781,13380,6421,2684,1267,555,363,181,165,56,9,0,0,0,0,0,0,0
1145,OBJEC_1330,0,0,0,0,0,6,17,192,1322,5292,12642,22196,26820,24271,12945,3971,986,193,23,7,6,0,0,0,0,0,0,0,0,0,0,0
1146,OBJEC_1331,0,0,0,0,0,7,24,191,1310,5042,12356,21054,25422,23660,14063,6251,1783,323,55,15,0,0,0,0,0,0,0,0,0,0,0,0
