OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
1256,OBJEC_1339,2372,19040,20448,57709,8721,1253,283,58,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,OBJEC_1340,768,7591,10005,55909,22478,7858,3482,1305,449,213,102,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,OBJEC_1341,1932,16057,17346,58556,12387,2767,929,201,41,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,OBJEC_1342,1206,10991,12908,57311,18888,5551,2112,651,187,72,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,OBJEC_1344,831,7677,9544,49687,22224,9334,5032,2560,1317,816,455,278,466,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,OBJEC_1345,1265,10745,13002,58450,18768,5488,1849,472,137,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,OBJEC_1346,1912,16766,17662,57188,11283,2889,1262,514,204,99,48,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,OBJEC_1347,1424,12199,13757,56100,17798,5517,2342,661,224,121,47,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,OBJEC_1348,1386,12184,14767,59018,15795,4377,1529,503,141,86,51,19,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,OBJEC_1349,1268,9850,12072,50191,18102,7617,4593,2114,1195,897,507,353,1065,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,OBJEC_1350,872,7890,10033,51769,23168,8768,3904,1436,541,283,178,164,533,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,OBJEC_1351,1847,15833,18332,61604,10340,1786,409,66,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,OBJEC_1352,1077,9765,12409,60456,19177,5156,1551,260,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,OBJEC_1353,562,5286,7044,44642,25156,12560,7643,3538,1655,863,451,198,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,OBJEC_1354,1102,10743,13231,58271,18111,5291,2329,755,230,95,39,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,OBJEC_1355,1560,13506,15309,59510,15103,2998,886,333,212,186,92,69,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,OBJEC_1356,1063,10212,11726,51346,20422,8007,4375,1928,744,247,74,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,OBJEC_1357,1090,9969,12029,57505,19728,5878,2534,807,186,109,37,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,OBJEC_1358,1571,13717,15214,53896,15365,5447,2890,1124,405,172,49,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,OBJEC_1359,1130,10574,13408,60378,17943,4503,1458,345,87,37,11,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,OBJEC_1360,435,4491,6151,36449,20154,12032,8903,5399,3679,2543,1748,1248,4725,1224,277,70,18,8,7,0,0,0,0,0,0,0,0,0
1277,OBJEC_1361,844,7187,9303,46762,21740,10732,6321,3256,1717,951,460,274,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,OBJEC_1363,265,2820,3744,23423,16050,10875,10302,7902,5923,4939,3741,3067,12614,2557,848,401,201,83,28,37,27,43,2,0,0,0,0,0
1279,OBJEC_1364,630,5702,7228,41535,22277,11765,8418,4470,2619,1903,1147,813,1650,48,14,5,0,0,0,0,0,0,0,0,0,0,0,0
1280,OBJEC_1365,728,6407,8366,44510,22842,10868,6631,3583,2125,1369,819,556,1035,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,OBJEC_1366,1177,11257,14121,61058,16732,4043,1228,242,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,OBJEC_1367,871,7977,10565,54707,21917,8177,3938,1405,444,185,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,OBJEC_1368,1568,13120,15944,60535,15033,2866,674,114,23,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,OBJEC_1369,608,5768,7731,47546,24578,11440,6166,2783,1394,740,398,194,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,OBJEC_1370,618,5964,8341,51246,25874,10939,4884,1468,372,141,28,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,OBJEC_1371,1575,13431,15945,62674,13642,2163,405,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,OBJEC_1372,1453,11795,13428,55752,17355,5550,2325,790,191,104,59,52,398,252,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,OBJEC_1373,1120,10086,12362,57845,18954,5528,2448,785,283,100,33,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,OBJEC_1374,155,1382,2178,18068,16696,13746,12344,9153,7176,5902,4423,3598,13549,1244,211,58,9,0,0,0,0,0,0,0,0,0,0,0
1290,OBJEC_1375,1504,13978,16710,60956,12368,2528,1007,355,115,31,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,OBJEC_1376,855,7930,9415,47010,22132,10419,6127,2955,1468,804,364,197,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,OBJEC_1377,635,6065,8630,50661,22673,9419,5262,2471,1305,948,664,515,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,OBJEC_1378,810,7293,9920,55502,22840,8211,3910,1150,321,146,71,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,OBJEC_1379,1192,10557,12349,55391,19254,6437,3077,1106,341,128,26,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,OBJEC_1380,641,5243,6837,39020,22116,13171,8282,4455,2911,1904,1291,916,3032,334,44,16,8,3,0,0,0,0,0,0,0,0,0,0
1296,OBJEC_1381,1841,14258,15442,50347,13562,5986,3668,2043,1263,837,494,283,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,OBJEC_1382,1290,11207,13377,56945,18176,5517,2233,913,331,138,65,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,OBJEC_1383,1517,13593,15632,57373,15088,4240,1759,649,248,74,33,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,OBJEC_1384,2279,19031,20631,59010,7881,835,204,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,OBJEC_1385,705,6304,8265,50617,26733,10364,4886,1421,426,265,103,79,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,OBJEC_1386,837,7799,10219,54336,22691,7935,3720,1306,532,355,196,120,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,OBJEC_1387,1561,13431,15321,60848,13681,3127,1421,485,220,76,23,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,OBJEC_1389,363,3317,4764,32262,21955,14098,10240,6639,4293,3199,2303,1671,4758,344,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,OBJEC_1390,1175,11282,13799,58917,17374,4563,1453,404,124,49,40,12,110,115,94,46,4,0,0,0,0,0,0,0,0,0,0,0
1305,OBJEC_1391,1062,9338,10792,50080,18465,7810,4707,2614,1513,962,600,437,1190,285,152,88,58,19,20,20,8,4,0,0,0,0,0,0
1306,OBJEC_1392,1268,12066,14693,61835,15889,3181,765,159,24,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,OBJEC_1393,2219,18178,19745,60661,8224,965,203,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,OBJEC_1394,788,8746,10967,56965,22100,6301,2866,839,172,81,38,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,OBJEC_1395,1368,12204,14955,60834,16304,3548,782,169,41,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,OBJEC_1396,1582,12936,14811,57212,15034,4401,2076,970,404,219,140,59,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,OBJEC_1397,949,8796,11754,58501,20683,6297,2410,588,167,44,22,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,OBJEC_1398,1337,11454,14639,61224,17027,3367,710,123,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,OBJEC_1399,459,4385,6143,41807,25671,13568,8096,3879,2133,1309,769,474,1447,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,OBJEC_1400,1406,12215,14053,58854,17804,4404,1245,209,25,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,OBJEC_1401,1240,11034,13919,61174,16937,4260,1363,248,37,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,OBJEC_1403,1420,12429,14585,59250,15700,4286,1769,505,163,83,16,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,OBJEC_1404,1154,9914,12252,54445,20909,7107,3037,976,325,94,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,OBJEC_1405,1018,8774,10627,48916,19210,8863,5112,2642,1693,1064,665,481,1141,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,OBJEC_1406,804,7535,10054,55471,23031,8106,3487,1027,350,174,84,55,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,OBJEC_1407,1074,9106,11702,55793,21328,7045,2549,720,265,122,42,23,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,OBJEC_1408,629,5560,6992,39650,20930,11147,8448,5014,2841,2025,1358,1014,3559,361,31,2,0,0,0,0,0,0,0,0,0,0,0,0
1322,OBJEC_1409,686,6420,8209,43336,19701,9770,6865,4449,2896,2034,1408,1072,3224,149,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,OBJEC_1410,697,6500,8886,48983,23065,10246,5700,2763,1469,829,495,258,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,OBJEC_1411,505,4795,6118,34244,21022,13257,9787,6203,4126,3062,1936,1375,3513,233,44,4,0,0,0,0,0,0,0,0,0,0,0,0
1325,OBJEC_1412,755,6914,8950,50991,24539,9550,5582,1790,465,162,92,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,OBJEC_1414,977,8861,11358,54965,20547,7776,3822,1270,383,154,59,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,OBJEC_1415,799,7886,10018,51703,22778,9124,4949,1994,571,246,93,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,OBJEC_1416,1016,10220,12324,56571,20235,6114,2480,828,252,111,50,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,OBJEC_1417,982,9095,11952,57751,20796,6178,2216,671,278,159,61,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,OBJEC_1418,194,1905,2561,19129,14750,10743,9866,7759,6513,5451,4510,4000,17904,3061,917,301,128,66,39,30,29,36,0,0,0,0,0,0
1331,OBJEC_1419,1787,14109,17152,62042,12312,2041,385,55,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,OBJEC_1420,953,8438,10812,53180,20808,8076,4302,1976,829,418,224,123,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,OBJEC_1421,755,6696,8249,42987,21157,11277,7821,4680,2714,1566,836,539,939,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,OBJEC_1422,1587,13472,15490,60100,13937,3368,1283,453,193,102,80,63,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,OBJEC_1423,1237,10584,12402,54231,18671,6474,3337,1570,777,468,240,122,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,OBJEC_1424,2068,16400,18720,59983,10320,1834,416,97,39,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,OBJEC_1425,1844,14711,17402,60619,12440,2396,646,138,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,OBJEC_1426,225,2424,3752,29523,22877,15024,11390,7233,4676,3334,2235,1834,5170,321,114,59,17,6,6,2,2,0,0,0,0,0,0,0
1339,OBJEC_1427,788,7485,9530,47867,19866,9534,5952,3074,1737,1043,684,517,1557,214,44,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,OBJEC_1428,1074,9983,12789,59924,18615,5040,1913,458,80,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,OBJEC_1429,136,1378,2001,16891,15886,13881,13493,9356,7110,5186,3794,3210,12441,2688,1035,462,282,184,135,75,70,143,51,4,0,0,0,0
1342,OBJEC_1430,843,8069,10405,52061,21784,9218,4486,1742,658,347,151,74,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,OBJEC_1431,1208,10067,12287,53127,18920,6928,3914,1956,742,390,157,94,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,OBJEC_1432,1083,10275,12714,60930,18378,4747,1677,364,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,OBJEC_1433,1136,9946,12316,59036,21060,5008,1139,214,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,OBJEC_1434,805,6963,8910,52500,23708,9116,4953,1712,527,221,92,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,OBJEC_1435,1224,10967,13823,60638,17141,4311,1673,382,53,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,OBJEC_1436,1789,14731,17171,60095,12693,2415,565,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,OBJEC_1437,682,6943,9113,54035,25358,8899,3857,841,145,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,OBJEC_1438,831,7806,9906,49797,21774,9438,5223,2491,1172,630,267,185,338,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,OBJEC_1439,1156,10181,13507,61730,17667,4407,1309,224,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,OBJEC_1442,927,8544,11269,53171,19245,7501,4141,2063,1138,719,429,304,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,OBJEC_1443,933,7713,10259,54618,24006,8445,3275,785,147,29,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,OBJEC_1444,1604,13524,15719,58914,14819,3638,1037,249,30,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,OBJEC_1445,717,5676,7404,41720,25097,13279,8603,4046,1858,948,415,234,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,OBJEC_1446,249,2472,3407,24348,19295,15649,14147,9902,6984,4894,2935,2027,3824,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,OBJEC_1447,797,7624,10324,57082,21926,7190,3691,974,190,67,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,OBJEC_1448,854,7403,9450,52462,23633,9319,4444,1545,488,200,60,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,OBJEC_1449,1099,9083,11737,53551,19811,7347,4136,1644,705,382,166,93,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,OBJEC_1450,1062,9274,11009,51004,21790,8555,3960,1631,745,388,177,99,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,OBJEC_1451,777,6520,8612,43562,18448,8616,6369,4077,2644,2027,1453,1242,4959,727,173,18,0,0,0,0,0,0,0,0,0,0,0,0
1362,OBJEC_1452,1387,11277,14141,60279,17344,4053,1125,198,45,21,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,OBJEC_1453,1632,13927,16583,62256,12823,2254,617,104,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,OBJEC_1454,1169,10381,13288,59829,18764,4811,1377,253,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,OBJEC_1455,831,7412,10270,54910,24167,8670,2987,764,159,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,OBJEC_1456,625,5010,6564,36622,19807,11514,9131,5807,4382,2913,2031,1553,3750,133,37,13,0,0,0,0,0,0,0,0,0,0,0,0
1367,OBJEC_1457,1251,10682,12993,56681,18672,5862,2402,695,197,77,25,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,OBJEC_1459,713,6624,8710,50710,25260,10571,4880,1702,632,274,78,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,OBJEC_1460,404,3232,4326,25452,17182,13046,11750,8778,6650,5006,3550,2760,7726,338,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,OBJEC_1462,818,7433,10131,56005,23241,7897,3234,847,209,54,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,OBJEC_1463,2392,18889,19532,58126,8956,1574,353,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,OBJEC_1464,1816,15986,17750,61468,10710,1684,413,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,OBJEC_1465,721,7164,9305,50348,24114,9334,4598,1804,818,521,324,252,780,100,30,11,0,0,0,0,0,0,0,0,0,0,0,0
1374,OBJEC_1466,958,8764,10672,50294,20820,8584,4978,2359,1114,650,326,170,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,OBJEC_1467,2032,17786,19094,61805,8271,1013,200,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,OBJEC_1469,1388,12354,15299,60856,15876,3379,828,187,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,OBJEC_1470,851,7781,10183,51234,21068,8395,5156,2485,1272,718,411,224,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,OBJEC_1471,935,7837,9439,46287,20920,8911,5807,3149,1886,1270,786,668,1631,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,OBJEC_1472,1071,10003,12765,57956,18897,5851,2398,706,271,153,66,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,OBJEC_1473,581,5480,7615,47824,24940,11131,6699,2843,1267,775,418,270,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,OBJEC_1474,1448,12859,14925,59778,15360,3484,1258,352,69,22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,OBJEC_1475,727,6290,8597,47579,23967,11191,6011,2763,1462,818,363,229,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,OBJEC_1476,667,5795,7538,42479,23744,12372,6702,3277,1684,1135,701,525,2218,704,265,86,0,0,0,0,0,0,0,0,0,0,0,0
1384,OBJEC_1477,831,7611,8979,42710,19572,9791,6489,3682,2837,2126,1503,1179,2792,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,OBJEC_1478,1250,12363,14713,61311,14822,3509,1488,417,131,62,33,31,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,OBJEC_1479,1532,13010,15031,60562,14292,3114,1257,499,208,172,101,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,OBJEC_1480,608,5153,6597,41456,26232,12570,8048,3951,1848,1075,584,407,923,82,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,OBJEC_1481,1569,13705,15116,59034,14534,3442,1638,577,192,67,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,OBJEC_1482,737,6132,8074,45348,23790,11272,6271,3048,1807,1215,756,508,1236,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,OBJEC_1483,1653,14292,16640,61663,12340,2195,748,212,72,58,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,OBJEC_1484,847,7934,10442,53906,21165,7408,3650,1702,970,634,347,272,604,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,OBJEC_1485,1466,11867,14046,58381,17197,4325,1423,600,371,230,138,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,OBJEC_1486,1419,12326,14355,55797,15327,4874,2711,1281,713,474,249,160,202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,OBJEC_1487,1509,11489,13534,56259,18108,5346,2050,697,290,188,125,73,222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,OBJEC_1488,642,5503,6745,36132,19761,11557,8983,6059,4054,3001,2078,1506,3958,223,17,5,0,0,0,0,0,0,0,0,0,0,0,0
1396,OBJEC_1489,1821,16113,17606,60901,11374,1768,535,94,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,OBJEC_1490,1142,9783,11932,52859,19687,7566,3991,1760,829,398,152,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,OBJEC_1491,1631,13213,15639,61321,14224,2822,802,187,40,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,OBJEC_1492,1164,10425,13045,59213,18472,4998,1706,418,96,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,OBJEC_1493,975,9068,11727,57891,20943,6592,2314,594,91,19,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,OBJEC_1494,350,3230,4352,27296,18897,13221,11424,7577,5596,3955,2978,2266,7794,885,263,101,30,9,0,0,0,0,0,0,0,0,0,0
1402,OBJEC_1495,602,5388,6845,38050,20764,11184,7920,5091,3692,2836,1953,1480,4076,307,35,1,0,0,0,0,0,0,0,0,0,0,0,0
1403,OBJEC_1496,1768,16118,18266,60798,10759,1879,555,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,OBJEC_1497,863,7610,9660,51176,23760,9208,4788,1854,609,258,114,98,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,OBJEC_1498,1595,13471,15371,59065,14565,3470,1546,566,240,131,59,45,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,OBJEC_1499,1590,14035,16086,61924,13403,2546,553,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,OBJEC_1500,1855,16713,18007,61811,10129,1429,255,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,OBJEC_1501,1005,9362,11616,54764,21007,6896,3177,1030,418,224,118,111,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,OBJEC_1502,560,5022,7350,46819,25765,12112,6211,2641,1258,791,400,221,407,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,OBJEC_1503,1113,10161,13003,59299,17998,5152,2341,726,223,119,46,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,OBJEC_1504,1215,11277,13688,60751,16827,4107,1389,272,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,OBJEC_1505,1689,14863,17140,62214,12037,1812,412,47,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,OBJEC_1506,901,8336,10729,53665,22118,7846,4013,1480,416,237,66,57,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,OBJEC_1507,853,7017,8958,48901,24617,10308,5271,2069,940,495,279,167,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,OBJEC_1508,1435,12454,15515,63006,13672,2621,744,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,OBJEC_1509,1703,14721,16831,61091,12658,2191,582,105,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,OBJEC_1511,1715,14488,16768,62965,12305,1681,289,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,OBJEC_1513,753,7106,8924,50180,23929,9912,4659,2010,953,577,333,221,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,OBJEC_1514,634,5236,7611,48982,25106,10651,5124,1980,1046,693,549,370,1489,348,58,13,2,0,0,0,0,0,0,0,0,0,0,0
1420,OBJEC_1515,1047,9466,11994,58860,19985,5668,2138,520,149,56,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,OBJEC_1516,1573,13742,15975,60939,13931,2716,1000,251,61,25,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,OBJEC_1517,1771,14224,16236,58075,14237,3493,1131,310,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,OBJEC_1518,854,7940,10311,54732,22782,8085,3244,1070,308,122,66,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,OBJEC_1519,1097,10130,12014,55094,19033,6281,3253,1585,742,418,214,175,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,OBJEC_1520,836,7153,9594,52981,23931,9013,4192,1418,563,284,111,58,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,OBJEC_1521,546,4924,6786,39733,21600,11513,7839,4283,2808,1971,1471,1054,3727,835,300,160,111,78,65,30,21,37,0,0,0,0,0,0
1427,OBJEC_1522,837,7111,9259,47296,23191,10271,5173,2213,1076,650,374,279,1568,754,172,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,OBJEC_1523,1342,11135,13865,59920,16866,4112,1624,564,239,143,50,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,OBJEC_1524,1893,15240,17495,59713,12458,2443,738,196,30,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,OBJEC_1525,1656,13460,15664,57944,13858,3949,1717,751,301,154,61,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,OBJEC_1526,1973,16056,18686,60082,11072,1857,374,83,22,9,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,OBJEC_1527,1774,14970,17175,56874,13402,3536,1333,415,66,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,OBJEC_1528,1280,11197,13389,61032,17471,3721,1420,349,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,OBJEC_1529,1593,12351,14155,55846,16976,5414,2350,774,252,119,36,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,OBJEC_1530,1153,9847,11576,45393,15024,7039,4994,3100,2315,1774,1272,992,4198,699,109,36,22,13,4,0,0,0,0,0,0,0,0,0
1436,OBJEC_1531,1094,9366,11602,54574,21514,7818,3086,882,222,51,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,OBJEC_1532,931,7953,10150,51821,21489,8719,4674,1984,938,559,273,178,217,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
