OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28,CLASS_29,CLASS_30,CLASS_31,CLASS_32
156,OBJEC_168,1,0,1,5,2,13,97,856,6173,23074,34997,30969,11185,2550,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,OBJEC_169,0,1,0,0,3,7,39,329,2396,10340,20993,32793,21858,12998,5689,1342,606,285,142,63,8,0,0,0,0,0,0,0,0,0,0,0
158,OBJEC_170,0,0,0,3,1,15,92,769,5008,19612,32576,33481,13528,4155,911,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,OBJEC_171,1,0,0,1,2,12,96,773,5959,23392,34440,31595,10216,3014,692,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,OBJEC_172,0,0,1,2,1,6,64,579,3817,15359,27557,32284,18799,8459,2514,428,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,OBJEC_173,0,0,1,1,1,9,59,460,3217,14499,27984,32696,18269,8769,3031,700,172,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,OBJEC_174,0,0,0,1,1,4,67,526,4119,16820,29090,33924,17398,6427,1445,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,OBJEC_175,0,0,2,3,2,5,57,503,3629,15388,27764,34022,18041,8121,2500,178,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,OBJEC_176,0,1,0,4,1,7,76,667,5049,20156,32988,33181,12798,4220,1002,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,OBJEC_177,0,0,1,4,3,10,61,379,2822,11392,21044,25676,18541,14046,9595,4178,1560,411,74,70,25,0,0,0,0,0,0,0,0,0,0,0
166,OBJEC_178,0,1,0,0,0,2,21,236,1503,6651,13267,21198,21370,19384,13702,7402,3743,1347,313,73,11,0,0,0,0,0,0,0,0,0,0,0
167,OBJEC_179,0,0,0,2,3,12,76,684,4708,19360,32794,34335,14341,3518,390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,OBJEC_180,0,0,1,0,0,2,34,339,2947,11739,19532,24423,16125,12128,9274,6387,4012,1763,556,189,62,45,3,0,0,0,0,0,0,0,0,0
169,OBJEC_181,1,0,2,1,0,1,30,176,1299,5818,12649,23391,21908,19747,17758,5666,1486,269,22,0,0,0,0,0,0,0,0,0,0,0,0,0
170,OBJEC_182,2,0,1,2,0,4,63,486,3458,15338,26635,33305,18395,8882,3075,242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,OBJEC_183,0,0,3,1,1,3,64,488,3310,14411,27766,33419,18917,8275,2580,599,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,OBJEC_184,0,0,0,0,0,2,30,338,2351,9676,17352,22455,17466,15668,13562,6930,2895,988,179,0,0,0,0,0,0,0,0,0,0,0,0,0
173,OBJEC_185,0,1,2,1,2,5,90,849,6025,22436,31163,28025,11488,5628,2671,1025,388,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0
174,OBJEC_186,0,2,0,1,2,6,71,548,4008,16696,26812,30793,16487,8881,3939,1224,330,78,14,0,0,0,0,0,0,0,0,0,0,0,0,0
175,OBJEC_187,1,1,0,1,3,3,70,523,3517,14851,25558,29270,17872,10645,5457,1778,333,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,OBJEC_188,0,1,0,2,0,7,103,904,6308,22515,31611,30154,11899,4997,1609,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,OBJEC_189,0,0,0,2,0,12,113,724,5589,20558,31213,30847,14400,5273,1119,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,OBJEC_190,0,0,0,2,3,5,52,398,2923,12301,23037,36491,19965,9682,4249,680,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,OBJEC_191,0,1,2,0,0,2,71,594,4281,16771,27882,32823,17723,7275,2345,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,OBJEC_193,0,0,2,2,0,5,89,689,4410,17657,31091,32874,16520,5427,987,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,OBJEC_194,0,1,0,1,0,7,32,252,1709,7364,14265,21710,18031,16162,14144,9289,5200,1764,281,12,0,0,0,0,0,0,0,0,0,0,0,0
182,OBJEC_195,0,0,2,2,1,6,40,373,2816,12131,22945,31473,20856,11602,5677,1461,406,92,9,0,0,0,0,0,0,0,0,0,0,0,0,0
183,OBJEC_196,0,2,4,4,0,8,84,637,4835,19868,32975,34435,12984,3390,616,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,OBJEC_197,0,0,1,1,0,5,36,379,2607,11870,22288,27951,18001,11388,7611,4842,2478,708,58,0,0,0,0,0,0,0,0,0,0,0,0,0
185,OBJEC_198,0,0,1,4,2,8,98,809,5493,20651,32590,31981,13378,4152,948,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,OBJEC_199,0,0,0,0,0,1,9,105,770,3585,7807,12455,13687,17091,20187,15769,10462,5161,1913,572,223,81,14,0,0,0,0,0,0,0,0,0
187,OBJEC_200,0,0,0,1,1,5,44,375,2730,11889,22235,30446,20549,13034,5855,1827,711,164,26,0,0,0,0,0,0,0,0,0,0,0,0,0
188,OBJEC_201,0,0,0,0,2,5,21,177,1668,7309,15009,22873,18410,16170,14064,7905,4190,1781,607,33,0,0,0,0,0,0,0,0,0,0,0,0
189,OBJEC_202,0,0,1,2,3,8,64,445,3502,15096,28815,34082,18358,7352,2192,296,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,OBJEC_203,0,0,2,1,1,4,53,462,3163,13585,24956,32229,20241,10522,3909,707,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,OBJEC_204,0,2,0,0,2,6,63,531,3880,17067,29789,34331,16496,6508,1472,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,OBJEC_206,0,1,3,0,0,5,90,709,4996,20162,30953,32609,13125,5107,1888,227,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,OBJEC_207,0,1,1,1,0,3,26,239,1750,7981,16887,25206,20362,16802,12405,5745,2061,627,108,17,2,0,0,0,0,0,0,0,0,0,0,0
194,OBJEC_208,0,0,1,1,0,5,52,392,3150,12129,21162,27304,17499,11658,8278,4331,2571,790,216,22,0,0,0,0,0,0,0,0,0,0,0,0
195,OBJEC_209,0,0,0,1,0,6,63,597,4162,17837,31021,32227,16736,6230,1291,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,OBJEC_210,1,0,0,3,2,6,104,959,7050,25243,35516,30111,9193,1818,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,OBJEC_211,0,0,0,4,1,9,79,615,4381,18107,29479,31806,14344,6419,3393,1086,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,OBJEC_212,0,0,2,2,2,3,48,515,3539,14176,25473,32304,20135,9855,3313,442,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,OBJEC_213,0,1,1,0,1,6,67,597,4227,17780,31050,34570,15539,4908,793,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,OBJEC_214,0,0,1,3,5,11,87,850,6146,23227,34484,31854,10309,2465,448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,OBJEC_215,0,0,0,1,2,8,68,497,3753,14679,24173,29795,16758,9769,4987,2471,1530,891,178,1,0,0,0,0,0,0,0,0,0,0,0,0
202,OBJEC_216,0,0,0,0,3,2,39,328,2339,10846,23437,31198,22803,12774,4776,1080,249,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,OBJEC_217,0,0,1,2,0,6,66,568,3944,16605,28556,30973,17245,8632,3063,499,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,OBJEC_218,1,0,3,1,0,5,56,366,2539,10688,19679,24283,21088,15981,7910,3163,2116,1222,582,291,166,70,14,0,0,0,0,0,0,0,0,0
205,OBJEC_219,0,0,0,1,0,4,44,294,2199,9921,19789,27312,18875,13933,10150,4648,1946,602,121,49,4,0,0,0,0,0,0,0,0,0,0,0
206,OBJEC_220,0,2,1,1,0,12,112,879,6220,23300,34063,29726,11010,3433,1008,116,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,OBJEC_221,0,0,0,1,0,5,30,304,2217,10000,18600,25773,18384,14761,10710,5592,2899,704,209,35,0,0,0,0,0,0,0,0,0,0,0,0
208,OBJEC_222,1,0,1,1,1,9,102,984,6551,23342,33453,28798,12318,3702,581,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,OBJEC_223,0,0,0,0,1,4,53,368,2883,12717,22975,30236,19417,12219,7002,1502,180,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,OBJEC_224,0,0,1,4,1,1,67,683,4814,17735,26448,26749,13720,8467,6036,3157,1469,654,160,50,8,0,0,0,0,0,0,0,0,0,0,0
211,OBJEC_226,0,0,0,1,0,4,45,455,3295,12903,22767,29553,19607,12205,6280,2081,615,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0
212,OBJEC_227,0,1,1,1,3,5,80,551,3823,15178,26626,32023,18502,9058,3349,627,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,OBJEC_228,0,1,0,1,3,7,39,346,2370,11320,24169,33328,23893,11999,2641,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,OBJEC_229,0,1,2,1,1,6,102,847,5769,21884,33810,31080,12785,3549,383,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,OBJEC_230,0,1,1,1,3,7,98,782,5397,20234,30604,29692,13461,5678,2506,876,216,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,OBJEC_231,0,0,0,0,0,1,39,306,2044,9894,20987,31910,23633,14290,5669,1007,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,OBJEC_232,1,0,0,0,1,6,46,467,3696,14658,24819,30535,18258,10822,5378,1360,174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,OBJEC_233,0,1,3,2,2,12,82,731,5588,22404,33935,32104,10846,3535,896,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,OBJEC_234,1,1,3,4,1,7,126,1060,6767,24611,35983,27942,10316,2911,468,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,OBJEC_235,0,2,2,3,0,12,84,753,4930,20256,33643,32645,13691,3652,523,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,OBJEC_236,0,1,1,2,1,9,80,711,5377,20449,31599,31189,14417,4888,1377,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,OBJEC_237,0,0,3,0,2,4,81,757,6166,22493,33003,32160,11298,3088,505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,OBJEC_238,0,1,0,2,2,5,62,630,4529,19133,32354,33941,14645,4070,779,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,OBJEC_239,0,0,0,0,1,7,94,727,4903,19321,32622,33142,14084,4291,669,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,OBJEC_240,1,1,2,1,1,7,83,684,4839,18548,29766,32007,16064,6071,1774,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,OBJEC_241,0,0,1,0,2,6,68,441,2915,12938,25383,32357,21349,11019,3037,360,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,OBJEC_242,1,1,0,0,0,4,84,805,5871,22379,33890,32172,11612,2683,373,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,OBJEC_243,0,0,2,3,2,4,54,441,3510,14242,25752,36151,19504,8187,2320,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,OBJEC_244,0,0,2,1,1,3,73,517,3830,14638,23549,27227,17507,12055,7288,1996,573,254,47,0,0,0,0,0,0,0,0,0,0,0,0,0
230,OBJEC_245,0,0,1,3,0,1,47,299,2010,8703,17500,24182,20274,16087,10345,5149,3037,1395,574,202,47,9,18,9,0,0,0,0,0,0,0,0
231,OBJEC_246,1,0,0,2,2,5,85,754,5410,20720,32460,33723,12588,3569,568,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,OBJEC_248,0,1,2,0,3,12,91,640,4629,19613,33498,33171,14297,3560,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,OBJEC_249,0,1,0,2,2,8,96,779,5884,22732,33521,31671,11177,3243,708,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,OBJEC_250,0,0,0,1,1,9,87,694,4968,18698,29644,33456,14979,5699,1598,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,OBJEC_251,0,0,0,0,0,2,21,328,2379,9260,17201,24621,19665,15688,11151,5689,2613,1217,354,35,0,0,0,0,0,0,0,0,0,0,0,0
236,OBJEC_252,0,1,0,2,0,10,108,989,7263,26866,36638,28599,7745,1598,347,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,OBJEC_253,0,2,0,1,3,6,71,671,4783,19368,30988,32514,14026,5420,1886,460,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,OBJEC_254,0,0,2,0,1,2,27,277,1971,9459,20947,29996,24734,15506,5438,994,192,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,OBJEC_255,0,0,3,0,3,3,24,278,2048,8777,18273,28895,22794,15970,9256,2671,814,405,10,0,0,0,0,0,0,0,0,0,0,0,0,0
240,OBJEC_256,1,0,1,1,1,2,94,855,6523,24242,34052,32614,9076,2187,549,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,OBJEC_257,1,0,1,1,0,4,58,586,4466,16533,25415,31075,16901,9450,4528,790,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,OBJEC_258,0,0,0,0,1,1,42,369,3006,13475,25444,35756,19971,8947,2726,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,OBJEC_259,1,1,1,0,2,5,62,495,3084,12641,22860,28388,19222,13260,6903,2158,433,239,88,48,1,0,0,0,0,0,0,0,0,0,0,0
244,OBJEC_260,0,1,0,0,0,5,48,443,3163,14001,26627,31698,19418,10585,3682,514,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,OBJEC_261,0,4,2,1,0,6,79,800,6192,22957,31573,33602,10401,3238,1021,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,OBJEC_262,0,1,0,0,5,12,87,712,4722,19443,32290,32938,14492,4205,642,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,OBJEC_263,0,2,0,1,1,4,67,556,3885,15977,28950,33770,17545,7435,1871,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,OBJEC_264,0,0,0,0,0,5,49,381,2621,11093,22337,31417,21588,13183,5742,1460,309,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,OBJEC_265,0,1,2,0,2,5,120,952,6418,23908,34472,29847,11048,2996,441,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,OBJEC_267,0,1,0,0,2,5,54,509,3503,14763,26166,32509,18870,9583,3767,464,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,OBJEC_268,0,1,0,1,0,4,47,383,2695,12766,26302,34267,22665,9347,1362,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,OBJEC_269,0,0,0,1,1,2,43,470,3403,14951,26529,34474,17383,7923,3929,1003,95,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,OBJEC_270,0,0,0,2,1,5,57,490,3274,13996,25823,32959,20198,9515,2861,614,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,OBJEC_271,0,0,4,1,0,3,31,321,1961,8599,18372,27057,23812,16053,7882,3646,1549,460,123,18,0,0,0,0,0,0,0,0,0,0,0,0
255,OBJEC_272,1,0,1,0,0,7,53,521,3336,13823,24547,31729,18051,9981,5310,1496,1073,292,3,0,0,0,0,0,0,0,0,0,0,0,0,0
256,OBJEC_273,0,0,0,0,1,2,32,283,2138,7863,14146,18905,16791,15659,14411,11025,6156,2239,517,56,0,0,0,0,0,0,0,0,0,0,0,0
257,OBJEC_274,0,0,0,0,0,2,47,307,2329,9841,18378,25083,19236,15034,10772,5630,2457,578,169,29,0,0,0,0,0,0,0,0,0,0,0,0
258,OBJEC_275,0,0,0,0,1,2,65,530,3582,14493,26078,32682,18807,9457,3757,662,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,OBJEC_277,0,1,0,0,0,6,36,395,2987,11979,21595,27942,18307,11971,7688,4035,1758,612,204,45,0,0,0,0,0,0,0,0,0,0,0,0
260,OBJEC_279,0,0,0,0,1,2,47,339,2672,11117,21016,30127,21934,14139,6751,1616,412,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,OBJEC_280,0,1,0,0,1,9,73,595,4200,17611,30823,33872,16201,5685,1131,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,OBJEC_281,0,1,1,2,1,1,34,323,2644,11027,20686,32217,21151,13252,6952,1641,249,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,OBJEC_282,0,1,1,0,4,3,50,436,3262,13460,24231,32168,19426,10201,4898,1415,382,166,79,35,6,0,0,0,0,0,0,0,0,0,0,0
264,OBJEC_283,0,0,0,0,0,1,15,77,701,3167,7459,13871,14915,17764,18894,15962,10896,4783,1221,166,0,0,0,0,0,0,0,0,0,0,0,0
265,OBJEC_284,0,0,0,2,1,0,50,426,2796,11033,20446,26935,19542,13499,8439,3839,2341,834,41,0,0,0,0,0,0,0,0,0,0,0,0,0
266,OBJEC_285,0,0,0,1,0,0,38,354,2456,10680,19912,28070,19713,12237,6664,3054,2292,2040,1448,844,360,61,0,0,0,0,0,0,0,0,0,0
267,OBJEC_286,0,0,5,1,2,8,85,775,5011,19092,29118,31168,14771,6691,2807,638,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,OBJEC_287,0,1,0,3,1,6,78,655,4664,18161,28222,28210,15415,8511,4419,1653,223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,OBJEC_288,0,0,1,3,1,5,74,707,4980,18557,28635,30646,15609,6995,3044,831,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,OBJEC_289,0,0,0,0,0,2,10,147,1155,5256,11244,20379,18217,17998,17973,11388,5178,1077,153,47,0,0,0,0,0,0,0,0,0,0,0,0
271,OBJEC_290,1,0,0,1,3,8,86,753,5487,21623,32998,32008,12415,3761,715,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,OBJEC_291,0,1,3,0,0,7,153,1039,7513,26333,35594,28339,8851,2000,383,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,OBJEC_292,0,1,2,0,1,6,86,640,4296,18002,31243,32576,16163,5941,1209,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,OBJEC_293,0,0,3,2,2,5,79,609,4073,16986,31089,33225,16983,5813,971,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,OBJEC_294,0,0,1,1,1,2,56,410,2944,13062,25014,30870,19934,11086,4618,1420,437,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,OBJEC_295,0,0,1,1,1,12,100,776,5618,21410,32057,31241,13006,4562,1002,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,OBJEC_296,0,0,1,2,5,3,105,792,5790,21520,32357,31816,11823,3767,1345,192,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,OBJEC_297,0,0,2,1,0,3,100,760,5815,22334,33839,32567,11726,2735,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,OBJEC_298,0,0,1,0,0,10,67,600,4439,18890,32549,32892,14096,5111,1164,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,OBJEC_299,0,0,0,1,1,3,49,388,2601,11012,20052,27368,19774,14464,8504,4011,1377,281,6,0,0,0,0,0,0,0,0,0,0,0,0,0
281,OBJEC_300,0,0,0,0,2,8,115,866,5744,21088,32096,29807,12818,4698,2189,627,154,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,OBJEC_301,0,0,1,3,4,3,93,898,5878,21475,33432,33006,12422,2638,358,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,OBJEC_302,1,1,1,0,1,13,89,837,5643,22905,35125,30694,11735,2737,421,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,OBJEC_303,0,0,0,0,2,7,81,600,4352,17874,30813,34162,15687,5516,1104,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,OBJEC_304,0,0,4,2,0,9,86,749,5376,19821,29996,30330,14926,6074,1990,493,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,OBJEC_306,0,0,0,3,2,0,25,204,1318,6624,15437,25362,20554,17785,13587,6262,2223,489,177,107,61,4,0,0,0,0,0,0,0,0,0,0
287,OBJEC_307,0,0,2,1,0,5,28,276,2015,8724,17477,27097,22188,17681,11050,3202,463,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,OBJEC_308,0,0,1,1,0,5,73,582,4621,17877,29322,32441,14962,6378,2551,759,234,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0
289,OBJEC_309,0,3,1,1,0,4,92,686,4587,19208,33106,33271,14538,3953,756,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,OBJEC_310,0,1,2,0,0,5,57,575,4266,16272,27308,33381,17001,7721,2965,568,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,OBJEC_311,0,0,0,0,2,5,66,492,3117,12148,22605,27855,19313,12474,7102,3003,1043,551,116,0,0,0,0,0,0,0,0,0,0,0,0,0
292,OBJEC_312,0,0,0,2,1,5,58,540,4045,16740,29368,32307,16067,7495,2680,704,203,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,OBJEC_313,0,3,1,2,5,13,113,883,6032,22863,33492,27190,11437,4726,2143,804,164,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,OBJEC_314,0,0,1,0,1,5,67,445,3153,12233,19617,23222,15540,12575,10662,7203,3381,1223,332,141,49,36,6,0,0,0,0,0,0,0,0,0
295,OBJEC_315,0,1,1,1,0,1,49,538,3543,14458,25496,32363,19966,9622,3193,592,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,OBJEC_316,0,2,0,1,1,3,88,657,4551,17800,29152,32421,15414,7079,2667,356,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,OBJEC_317,0,0,1,0,2,5,75,589,4453,17615,28994,32944,15739,6874,2251,323,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,OBJEC_318,0,1,3,1,0,3,74,519,3976,15825,26552,32431,16928,8407,3589,838,312,94,8,0,0,0,0,0,0,0,0,0,0,0,0,0
299,OBJEC_319,0,0,3,3,3,3,72,643,4679,18495,30320,34245,15032,5077,1246,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,OBJEC_320,0,1,0,1,0,3,55,507,3598,15133,29308,35028,18250,7040,1261,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,OBJEC_321,0,1,1,1,0,7,73,583,4155,17453,30594,32674,14986,6310,2206,489,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,OBJEC_322,0,1,0,1,2,9,81,634,4788,18963,31545,33331,14752,4692,757,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,OBJEC_323,0,0,1,0,2,5,29,321,2311,10040,20710,30904,23938,14734,5719,1224,260,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,OBJEC_324,0,1,2,2,2,8,89,572,4170,16638,27317,30748,16224,7974,3847,1483,622,206,63,38,44,61,84,29,0,0,0,0,0,0,0,0
305,OBJEC_325,1,0,1,0,0,4,100,790,5857,20800,29739,27984,12907,6945,3786,1106,200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,OBJEC_326,0,0,0,1,1,14,125,961,6559,25339,37386,29130,8917,1584,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,OBJEC_327,0,0,1,3,1,5,68,522,3812,16424,30726,34166,17341,5719,1026,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,OBJEC_328,0,0,3,3,3,8,88,701,5556,20870,31630,32848,11960,4405,1552,240,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,OBJEC_329,0,1,2,2,1,13,57,563,4272,17532,30164,33778,16872,5571,1023,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,OBJEC_330,0,1,0,1,0,2,34,312,2244,9940,20220,28654,21602,14280,7887,3182,1019,371,111,21,11,0,0,0,0,0,0,0,0,0,0,0
311,OBJEC_331,0,0,1,0,2,7,49,377,2968,12679,25790,34627,21917,9603,2053,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,OBJEC_332,0,0,0,1,2,2,37,331,2429,10065,19543,27077,20788,15797,9396,3293,836,243,49,3,0,0,0,0,0,0,0,0,0,0,0,0
313,OBJEC_333,0,2,0,1,1,7,97,646,4389,17765,30702,33844,15712,5552,1299,173,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,OBJEC_334,1,1,0,0,2,6,134,991,6926,24789,33515,28762,10369,3386,1086,229,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,OBJEC_335,0,0,0,1,1,10,83,598,4325,16607,28370,32642,17546,7077,2031,251,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,OBJEC_336,1,1,4,2,4,7,82,753,5196,20377,30319,32759,13147,5365,1794,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,OBJEC_337,0,0,0,2,0,7,46,329,2324,10315,21583,30280,24663,14465,4930,931,278,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0
318,OBJEC_338,0,0,1,0,0,3,59,417,2899,12716,25106,35297,19974,9758,3427,231,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,OBJEC_339,0,0,2,2,2,10,106,809,6308,23282,34709,31672,9996,2673,562,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,OBJEC_340,0,1,1,2,1,4,47,436,2982,11896,21273,28507,20531,13358,7343,2790,872,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,OBJEC_341,0,0,1,1,1,1,38,281,2054,9479,19052,26808,21238,15814,9860,3889,1216,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0
322,OBJEC_342,0,1,1,1,1,9,110,683,5068,19047,28802,29566,14055,7024,3614,1363,476,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,OBJEC_343,0,1,5,3,4,8,128,786,5459,19873,30419,31534,14500,5765,1637,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,OBJEC_344,0,0,0,0,2,4,60,499,3681,15797,29090,33818,16951,7425,2084,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
