OID_,LABEL,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6,CLASS_7,CLASS_8,CLASS_9,CLASS_10,CLASS_11,CLASS_12,CLASS_13,CLASS_14,CLASS_15,CLASS_16,CLASS_17,CLASS_18,CLASS_19,CLASS_20,CLASS_21,CLASS_22,CLASS_23,CLASS_24,CLASS_25,CLASS_26,CLASS_27,CLASS_28
991,OBJEC_1161,462,3283,4221,30966,26133,17855,11216,6366,3790,2378,1449,896,2037,132,31,6,1,0,0,0,0,0,0,0,0,0,0,0
992,OBJEC_1162,29,347,614,7534,11080,12396,12618,11694,10266,8608,7050,5819,20103,2221,528,155,86,44,20,9,1,0,0,0,0,0,0,0
993,OBJEC_1163,1071,6012,6798,41045,26976,14394,7411,3442,1713,807,456,251,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,OBJEC_1164,485,3313,4188,29465,25895,18070,11725,6934,4406,2695,1558,988,1471,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
995,OBJEC_1165,605,3986,4952,36073,28231,17279,9505,4602,2451,1340,718,423,944,91,21,1,0,0,0,0,0,0,0,0,0,0,0,0
996,OBJEC_1166,86,607,1008,11484,15427,15245,13660,11189,9177,7020,5355,4011,13050,2176,623,249,172,113,54,37,30,72,38,6,0,0,0,0
997,OBJEC_1167,431,3280,4195,32718,27364,17769,10520,5845,3477,1979,1275,791,1494,64,12,8,0,0,0,0,0,0,0,0,0,0,0,0
998,OBJEC_1168,3119,13299,10812,38566,12911,6421,4401,3150,2791,2492,2129,1838,7535,1221,394,194,123,46,48,27,24,15,0,0,0,0,0,0
999,OBJEC_1169,1575,9046,9693,51032,24433,9672,3595,1216,387,168,50,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,OBJEC_1170,132,1001,1456,15365,19110,18052,15337,11153,8265,5944,4065,2932,7259,751,249,97,36,14,3,1,0,0,0,0,0,0,0,0
1001,OBJEC_1171,310,2366,3392,28510,27622,19689,12420,6682,3844,2333,1421,907,1654,63,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1002,OBJEC_1172,1235,6848,7211,38912,21975,11897,7591,4450,3232,2360,1520,1076,2432,140,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,OBJEC_1173,176,1205,1777,17134,20729,18325,14537,10302,7514,5428,3813,2811,6769,332,34,3,0,0,0,0,0,0,0,0,0,0,0,0
1004,OBJEC_1174,967,5561,5582,32212,23751,15385,9624,5760,3670,2656,1883,1303,2662,163,27,7,5,4,0,0,0,0,0,0,0,0,0,0
1005,OBJEC_1175,989,6112,7271,44143,27788,13577,6525,2590,1087,459,182,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,OBJEC_1176,504,2976,3878,28594,22799,14933,10056,6024,4160,3133,2297,1805,7674,1309,375,153,85,42,22,18,10,30,12,0,0,0,0,0
1007,OBJEC_1178,332,2331,3098,25928,24859,18813,12702,7638,4971,3176,2089,1350,3144,354,68,25,9,2,0,0,0,0,0,0,0,0,0,0
1008,OBJEC_1179,494,3459,4567,32124,26387,16741,10098,5920,3711,2291,1494,1047,2166,201,58,41,15,11,9,3,3,41,8,0,0,0,0,0
1009,OBJEC_1180,98,841,1305,13337,17009,16832,15077,11342,8877,6372,4683,3538,10008,1149,312,87,19,3,0,0,0,0,0,0,0,0,0,0
1010,OBJEC_1181,99,802,1383,15372,20549,19666,16014,11600,8332,5785,3894,2523,4932,224,39,8,0,0,0,0,0,0,0,0,0,0,0,0
1011,OBJEC_1182,118,897,1578,16409,20946,19627,15957,11268,8090,5523,3526,2361,4581,249,39,20,12,8,7,3,3,0,0,0,0,0,0,0
1012,OBJEC_1183,1436,8941,9600,52422,25522,9200,2727,703,208,83,25,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,OBJEC_1184,1170,5872,5730,34003,22292,14291,9189,5328,3595,2512,1860,1391,3878,358,72,10,5,0,0,0,0,0,0,0,0,0,0,0
1014,OBJEC_1185,805,4996,5921,39070,27395,14836,7414,3819,2332,1464,871,540,1356,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,OBJEC_1187,650,4731,5937,40558,28467,15515,7778,3477,1766,938,498,284,288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,OBJEC_1188,252,1875,2547,22654,24586,19285,13742,8673,5692,3651,2384,1525,3514,490,176,78,37,19,11,10,5,15,1,0,0,0,0,0
1017,OBJEC_1189,1497,8437,9276,50377,26083,10320,3713,1239,398,150,47,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,OBJEC_1190,635,4672,5452,37800,27477,16646,9390,4286,2211,1166,573,312,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,OBJEC_1191,1508,8882,9320,48558,25069,10497,4266,1516,699,279,159,79,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,OBJEC_1192,261,1790,2422,20701,21240,17066,12376,8424,6365,4656,3614,2679,8263,1084,334,160,70,28,10,5,2,6,0,0,0,0,0,0
1021,OBJEC_1193,231,1878,2623,22906,24184,19293,13394,9008,5825,3897,2559,1715,3449,191,50,13,5,1,0,0,0,0,0,0,0,0,0,0
1022,OBJEC_1194,1705,8807,9315,48279,24542,10543,4525,1792,952,384,175,92,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,OBJEC_1195,1695,8893,8508,42805,24382,12779,6574,2713,1364,659,358,179,311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,OBJEC_1196,377,2387,2730,21987,22329,18243,13394,9192,6405,4408,2883,1927,4290,479,131,36,19,4,1,0,0,0,0,0,0,0,0,0
1025,OBJEC_1197,3298,15061,13583,53869,17606,5087,1519,442,193,102,49,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,OBJEC_1198,724,4822,5788,38246,27716,15742,8464,4260,2206,1243,722,461,813,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,OBJEC_1199,336,2363,3152,25913,25032,19415,13223,7907,5142,3194,1920,1176,2050,55,9,2,0,0,0,0,0,0,0,0,0,0,0,0
1028,OBJEC_1200,81,889,1343,14787,18829,17825,15579,11318,8441,6226,4422,3177,7684,707,134,48,25,22,11,8,0,0,0,0,0,0,0,0
1029,OBJEC_1202,196,1005,1199,10202,11909,11442,10036,8559,7330,6432,5422,4617,21815,5745,2190,1062,596,386,265,156,111,177,35,2,0,0,0,0
1030,OBJEC_1203,4104,16748,13821,48918,16085,6312,2727,1034,513,234,114,78,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,OBJEC_1204,164,1229,1742,14945,16433,14358,11675,8923,7340,5633,4526,3713,15194,3422,1078,460,193,92,45,23,7,27,0,0,0,0,0,0
1032,OBJEC_1205,425,2962,3864,28570,25115,17525,11392,7132,4537,3011,2016,1347,3114,203,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1033,OBJEC_1206,1122,6500,7024,42132,25507,13171,6506,3493,2080,1281,821,530,989,45,13,7,1,0,0,0,0,0,0,0,0,0,0,0
1034,OBJEC_1207,997,5916,7071,42467,27766,14326,6770,2918,1400,725,375,209,273,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,OBJEC_1208,321,2253,2801,20831,18239,14228,10424,7988,6208,5069,3982,3151,11820,2323,793,267,109,45,23,6,5,3,0,0,0,0,0,0
1036,OBJEC_1209,558,3519,4404,32233,27736,18777,11245,5284,3055,1688,981,592,815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,OBJEC_1210,349,2406,3112,24586,22750,16927,12414,8051,5577,3857,2800,2005,5757,636,185,73,37,22,4,3,4,1,0,0,0,0,0,0
1038,OBJEC_1211,416,2602,3272,24902,23364,17789,12979,7888,5265,3320,2371,1604,4533,454,81,35,14,0,0,0,0,0,0,0,0,0,0,0
1039,OBJEC_1212,1345,8135,9020,48977,26207,10844,3963,1309,603,375,206,121,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,OBJEC_1213,28,216,317,4199,6171,7508,8499,8091,7997,7693,7102,6384,34407,7679,2312,1032,490,261,196,105,72,121,9,0,0,0,0,0
1041,OBJEC_1214,350,2557,3705,30945,28172,19277,11623,6066,3396,1832,1099,669,1188,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,OBJEC_1215,50,359,590,7494,11353,12298,11691,10428,9298,8101,6747,5761,21967,3515,784,255,89,50,34,8,8,9,0,0,0,0,0,0
1043,OBJEC_1216,863,5644,6410,41568,27337,14546,7018,3338,1751,968,542,335,567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,OBJEC_1217,2608,13497,13540,57397,18621,4391,1086,260,86,28,21,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,OBJEC_1218,316,2177,2861,20525,20329,15399,10662,7454,5575,4032,3125,2392,10210,2813,1220,646,398,229,169,97,57,133,59,11,0,0,0,0
1046,OBJEC_1219,1075,6511,7426,44974,27168,13227,6116,2235,1078,561,245,141,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,OBJEC_1220,27,237,412,5156,8854,10726,11526,11058,10046,8852,7732,6492,24440,3761,928,356,233,126,85,54,38,69,14,0,0,0,0,0
1048,OBJEC_1221,1129,7144,8138,45043,26854,12924,5498,2277,1009,446,227,114,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,OBJEC_1222,2326,10441,9187,42972,20799,10750,6350,2914,1629,996,622,466,1430,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,OBJEC_1224,260,1515,1882,16351,20029,18668,16273,10691,7573,5070,3464,2422,6058,504,81,42,6,0,0,0,0,0,0,0,0,0,0,0
1051,OBJEC_1225,1261,7992,8945,48496,25237,11036,4541,1757,884,410,151,77,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,OBJEC_1226,232,1756,2586,23223,24218,19042,13172,8693,5708,3743,2469,1657,3944,349,69,11,11,5,1,0,0,0,0,0,0,0,0,0
1053,OBJEC_1227,33,313,523,7583,12011,14128,14025,12278,10261,8476,6836,5267,16162,1866,616,238,107,62,41,17,8,32,6,0,0,0,0,0
1054,OBJEC_1228,360,2408,3238,26598,26040,19291,12753,7166,4324,2706,1787,1174,3033,274,57,9,4,0,0,0,0,0,0,0,0,0,0,0
1055,OBJEC_1229,158,1393,2108,21071,24164,20032,14651,9580,6158,3811,2582,1593,3430,308,76,30,23,21,8,8,11,6,0,0,0,0,0,0
1056,OBJEC_1230,348,2419,3351,27319,25711,18274,12150,7008,4442,2809,1821,1270,3491,374,84,16,2,0,0,0,0,0,0,0,0,0,0,0
1057,OBJEC_1232,249,2126,3089,26324,27131,20929,13796,7887,4405,2226,1119,615,857,79,44,11,2,0,0,0,0,0,0,0,0,0,0,0
1058,OBJEC_1233,1140,6881,7798,45802,25897,12376,5966,2547,1402,723,363,201,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,OBJEC_1234,17,174,318,5383,10091,12534,13026,12303,10865,9273,7708,6295,20024,2368,546,165,73,34,20,3,2,0,0,0,0,0,0,0
1060,OBJEC_1235,324,2480,3242,25903,24174,17352,11720,7622,5047,3388,2325,1531,4439,742,260,141,118,62,43,32,28,111,101,37,0,0,0,0
1061,OBJEC_1236,300,2138,2675,21394,23027,18940,13816,8909,6043,3795,2717,1854,4920,426,162,62,20,13,9,2,0,0,0,0,0,0,0,0
1062,OBJEC_1237,225,2181,3041,25972,25295,18793,13043,7550,4926,3113,2140,1393,3086,358,68,28,9,1,0,0,0,0,0,0,0,0,0,0
1063,OBJEC_1238,155,1198,1787,17373,19766,17314,13453,9908,7417,5557,4213,3252,8796,786,196,39,9,3,0,0,0,0,0,0,0,0,0,0
1064,OBJEC_1239,2065,11237,11341,53536,21732,7384,2493,766,362,158,77,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,OBJEC_1241,609,3437,3877,28108,25957,17164,9807,6008,4211,2916,2141,1622,4817,626,137,61,26,23,9,0,0,0,0,0,0,0,0,0
1066,OBJEC_1242,247,1710,2140,19077,20687,17613,13729,9287,6813,4931,3506,2737,7177,919,238,56,14,7,1,0,0,0,0,0,0,0,0,0
1067,OBJEC_1243,1009,5803,6322,41433,29109,15264,7255,2744,1166,420,184,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,OBJEC_1244,186,1223,1617,15144,17791,16137,13519,10477,8363,6143,4539,3394,10010,1294,517,227,108,76,39,19,18,45,3,0,0,0,0,0
1069,OBJEC_1245,734,4260,4791,31783,25725,17011,10494,5935,3528,2107,1421,981,2234,154,41,9,11,3,0,0,0,0,0,0,0,0,0,0
1070,OBJEC_1246,49,405,683,8727,13337,14657,14349,12159,10343,8159,6560,5218,14483,1465,199,61,19,11,5,0,0,0,0,0,0,0,0,0
1071,OBJEC_1247,404,2829,3609,26829,23946,17055,12142,7601,5171,3502,2361,1564,3603,243,19,6,1,3,1,0,0,0,0,0,0,0,0,0
1072,OBJEC_1249,332,2573,3543,29767,27257,19406,11826,6550,3789,2131,1305,783,1673,200,44,26,9,5,3,0,0,0,0,0,0,0,0,0
1073,OBJEC_1250,190,1321,1907,18305,21429,18073,14103,9842,6952,4898,3426,2566,7106,737,210,60,50,32,8,5,2,0,0,0,0,0,0,0
1074,OBJEC_1252,101,615,967,11943,16481,15446,13086,10085,7815,5846,4341,3413,12887,3490,1380,740,521,386,303,299,239,758,78,2,0,0,0,0
1075,OBJEC_1253,898,5218,5690,31431,19381,11865,7884,5450,4079,3013,2521,1907,8248,2181,849,379,179,101,65,42,42,75,36,22,0,0,0,0
1076,OBJEC_1255,1424,7091,6840,33935,18870,10542,6735,4521,3520,2726,2155,1701,7363,1751,692,382,244,147,79,61,39,64,7,0,0,0,0,0
1077,OBJEC_1256,695,4327,5180,33608,25155,15910,9780,5806,3564,2354,1482,1013,1908,99,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,OBJEC_1257,770,3804,4232,26750,20180,14298,10206,6982,5444,4338,3502,2237,6115,1428,442,212,78,54,53,31,35,31,0,0,0,0,0,0
1079,OBJEC_1258,596,3797,4888,33884,27422,17170,10006,5405,3105,1992,1114,660,844,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,OBJEC_1259,81,651,975,10081,14535,15549,14582,12072,9704,7304,5658,4389,13700,1507,309,79,30,14,2,0,0,0,0,0,0,0,0,0
1081,OBJEC_1260,201,1348,1732,16510,20788,19374,15316,10373,7476,5043,3367,2339,6489,497,30,6,0,0,0,0,0,0,0,0,0,0,0,0
1082,OBJEC_1262,812,5066,5951,38684,27342,15823,8562,4193,2240,1137,616,316,462,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,OBJEC_1263,190,1300,1820,17118,18783,15665,12443,9128,7072,5628,4372,3401,11304,1731,570,265,120,75,48,30,26,82,38,13,0,0,0,0
1084,OBJEC_1264,40,383,644,7940,11708,12696,13116,11515,10101,8048,6564,5333,19319,2522,660,214,64,22,0,0,0,0,0,0,0,0,0,0
1085,OBJEC_1265,316,2291,2762,19385,16140,12798,10861,8236,6463,4925,4000,3455,14937,2682,776,309,190,100,59,56,46,164,108,113,50,0,0,0
1086,OBJEC_1266,235,1735,2446,22333,24594,19621,13722,9012,5686,3688,2262,1475,3549,361,114,39,12,1,4,0,0,0,0,0,0,0,0,0
1087,OBJEC_1267,89,671,1045,10352,13740,14209,13318,11129,9085,7459,5653,4525,16003,2883,695,208,88,26,16,13,8,7,0,0,0,0,0,0
1088,OBJEC_1268,3345,13319,10162,40002,19156,10543,6537,3509,2034,1057,529,328,588,85,27,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,OBJEC_1269,707,4405,5221,35304,27399,16657,9208,4704,2820,1619,1022,648,1405,81,19,1,2,0,0,0,0,0,0,0,0,0,0,0
1090,OBJEC_1270,378,2623,3551,27578,26072,18670,12836,7247,4454,2801,1644,1021,1971,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,OBJEC_1271,564,3947,5053,34670,26461,16629,9640,5192,2965,1869,1176,732,1702,155,61,31,16,10,5,9,2,0,0,0,0,0,0,0
1092,OBJEC_1272,507,3302,4256,31453,26794,17479,10532,5840,3612,2175,1429,969,2428,365,66,12,3,0,0,0,0,0,0,0,0,0,0,0
1093,OBJEC_1274,474,3150,3939,27114,23843,16789,11517,6924,5082,3423,2167,1547,4494,299,90,24,12,1,0,0,0,0,0,0,0,0,0,0
1094,OBJEC_1275,227,1627,2419,20892,22562,18693,13776,8918,6239,4210,2959,2144,5666,470,56,12,13,6,0,0,0,0,0,0,0,0,0,0
1095,OBJEC_1276,471,3267,4235,32932,28043,18152,10615,5534,3108,1718,998,660,1101,44,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1096,OBJEC_1277,19,167,276,3045,4823,5869,6448,6484,6710,6366,6081,5517,32741,12482,5580,3123,1824,1196,816,526,319,428,34,15,0,0,0,0
1097,OBJEC_1279,498,3483,4211,30682,24169,15732,10009,6303,4483,3137,2121,1636,3969,347,87,18,4,0,0,0,0,0,0,0,0,0,0,0
1098,OBJEC_1280,25,258,383,4711,6941,7623,8093,7923,7722,7519,7007,6436,34006,8303,2293,788,389,190,115,82,70,194,100,39,12,0,0,0
1099,OBJEC_1281,1808,9921,9787,49016,23135,9762,4485,1777,865,378,157,76,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,OBJEC_1282,609,3475,3717,21912,18999,16148,13223,8945,6338,4541,3000,2304,6716,820,133,9,0,0,0,0,0,0,0,0,0,0,0,0
1101,OBJEC_1283,27,311,571,6476,10569,11767,11423,10501,9135,7760,6497,5351,22289,5177,1751,725,377,186,118,60,57,89,5,0,0,0,0,0
1102,OBJEC_1284,89,825,1274,12987,16228,15762,13142,9935,8002,6317,5008,4088,14210,2168,698,280,122,41,28,10,5,3,0,0,0,0,0,0
1103,OBJEC_1286,845,5338,5820,36721,25804,14906,9331,4961,2961,1680,1014,568,1395,138,26,24,12,8,4,0,0,0,0,0,0,0,0,0
1104,OBJEC_1287,1446,7864,8499,45374,24336,11467,5580,2675,1551,862,501,312,418,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,OBJEC_1288,45,391,566,6205,8911,10016,10614,9622,9021,8057,7259,6229,28475,4121,875,318,97,41,12,11,1,2,0,0,0,0,0,0
1106,OBJEC_1290,440,3103,4171,31833,27506,18828,11153,5887,3357,1904,1047,621,996,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,OBJEC_1291,82,248,392,4886,8545,11036,11971,10900,9747,8435,7024,5787,23378,5034,1883,911,440,274,139,54,32,24,0,0,0,0,0,0
1108,OBJEC_1292,54,470,684,7165,10325,11610,11554,10146,9223,8117,6888,5908,23922,3582,985,455,169,113,60,44,15,63,4,0,0,0,0,0
1109,OBJEC_1293,1111,5202,5333,35247,23741,14270,10057,5576,3516,2263,1491,1036,2136,241,108,84,59,24,18,12,7,24,0,0,0,0,0,0
1110,OBJEC_1294,1273,7281,7902,45447,25921,12474,5906,2261,1085,553,356,208,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,OBJEC_1295,54,474,710,7279,10033,11206,11743,10344,9078,8111,6799,5876,23215,3990,936,416,170,119,103,61,54,80,30,8,0,0,0,0
1112,OBJEC_1296,295,2092,2980,24990,24536,18644,12656,8324,5544,3475,2262,1537,3386,324,87,37,23,12,4,4,3,7,0,0,0,0,0,0
1113,OBJEC_1297,563,3937,5073,35799,27338,16344,9160,4800,2783,1707,1063,702,1503,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,OBJEC_1298,537,3674,4642,32601,26628,17621,10694,5926,3554,2037,1129,632,1192,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,OBJEC_1299,1253,7701,8567,46980,23788,10187,4680,2181,1516,1068,780,629,1727,129,22,4,4,6,0,0,0,0,0,0,0,0,0,0
1116,OBJEC_1300,259,2321,3296,27506,26289,19311,12403,7043,4396,2767,1695,1072,2267,198,36,15,15,0,0,0,0,0,0,0,0,0,0,0
1117,OBJEC_1301,297,2329,3325,26635,25275,18387,11979,7289,4761,3033,2183,1404,3868,539,138,65,34,14,1,0,0,0,0,0,0,0,0,0
1118,OBJEC_1302,802,5171,6090,40766,28372,15836,7629,3184,1554,785,426,236,359,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,OBJEC_1304,341,2338,3032,24763,24041,18501,12896,8437,5496,3775,2435,1703,3243,176,33,10,2,0,0,0,0,0,0,0,0,0,0,0
1120,OBJEC_1305,124,1019,1485,14872,18357,16557,12996,9533,7288,5536,4354,3400,12119,2249,756,301,130,61,31,16,10,24,4,0,0,0,0,0
1121,OBJEC_1306,172,1470,2222,19509,19764,15810,12112,8878,6864,5218,4019,3098,9009,1672,579,226,117,55,46,34,13,2,0,0,0,0,0,0
1122,OBJEC_1307,1240,6287,6132,31067,19312,13143,9672,6461,4913,3537,2345,1826,4767,654,133,33,13,8,4,8,1,0,0,0,0,0,0,0
1123,OBJEC_1308,424,2792,3559,25540,22750,15809,10402,6799,5001,3841,2812,1989,7007,1361,543,195,130,72,62,40,28,66,0,0,0,0,0,0
1124,OBJEC_1309,809,4889,5288,36015,28103,16322,9644,4429,2473,1449,777,456,560,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,OBJEC_1310,600,4024,4933,35334,27323,17505,9849,5238,2802,1402,789,484,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,OBJEC_1311,41,462,721,8021,11502,11822,11020,9742,8666,7464,6415,5386,22627,4724,1594,558,260,105,42,29,18,3,0,0,0,0,0,0
1127,OBJEC_1312,523,3849,4939,36072,29147,17948,9758,4369,2117,1051,534,265,315,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,OBJEC_1313,679,4914,5863,40348,29184,15964,7683,3292,1628,679,334,161,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,OBJEC_1314,299,2487,3336,27880,25354,18319,11772,7312,4699,2883,1856,1245,2894,458,186,77,29,25,17,26,10,33,21,4,0,0,0,0
1130,OBJEC_1315,893,5452,6446,41585,27619,14710,7326,3316,1703,930,519,288,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,OBJEC_1316,515,3803,4931,35424,28520,17575,9670,4808,2568,1426,769,453,746,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,OBJEC_1317,652,4449,5292,35510,25984,15896,8990,4999,3183,2014,1339,798,1674,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,OBJEC_1318,1272,6927,6967,39440,24474,13511,7856,3750,2341,1366,1026,710,1225,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,OBJEC_1319,357,2420,3007,22392,20284,16250,12243,8622,6445,4641,3471,2566,7315,900,196,77,19,13,4,0,0,0,0,0,0,0,0,0
1135,OBJEC_1320,506,3594,4576,33517,27026,17489,10503,5684,3344,2009,1234,742,1257,66,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,OBJEC_1321,67,710,1142,11286,14616,13539,11780,9774,7953,6794,5454,4422,17809,3725,1190,580,291,136,96,57,45,76,14,0,0,0,0,0
1137,OBJEC_1322,28,241,417,4870,7673,9006,9485,9610,9208,8584,7897,6879,30239,4800,1248,437,152,58,36,18,3,0,0,0,0,0,0,0
1138,OBJEC_1323,88,731,1259,13472,18421,18054,15260,11763,8732,6670,4693,3436,8009,705,179,68,12,4,0,0,0,0,0,0,0,0,0,0
1139,OBJEC_1324,374,2698,3561,27597,25118,17775,11866,7462,4929,3237,2104,1325,2567,167,44,27,20,9,1,6,2,0,0,0,0,0,0,0
1140,OBJEC_1325,336,2171,2944,25297,24459,18299,12350,7631,5142,3401,2324,1550,4524,571,155,54,14,0,0,0,0,0,0,0,0,0,0,0
1141,OBJEC_1326,598,4005,4782,32165,25291,15801,9539,5675,3727,2640,1775,1217,3222,339,81,23,6,3,0,0,0,0,0,0,0,0,0,0
1142,OBJEC_1327,255,1954,2957,25289,26040,20384,13699,8177,5127,3014,1824,969,1189,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,OBJEC_1328,56,532,862,9498,13846,14667,13884,11649,9582,7558,6067,4841,15709,1862,392,138,38,17,10,11,3,0,0,0,0,0,0,0
1144,OBJEC_1329,221,1771,2280,19365,19987,16891,13175,9260,6918,4972,3631,2631,7796,1353,453,236,157,111,55,50,52,151,31,9,0,0,0,0
1145,OBJEC_1330,360,3071,4141,31729,28579,19192,11200,5680,3022,1597,841,503,937,24,6,7,0,0,0,0,0,0,0,0,0,0,0,0
1146,OBJEC_1331,397,2936,3914,30486,27029,18698,11201,6440,3827,2481,1467,948,1657,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,OBJEC_1332,398,2868,3676,28696,25518,18320,11316,6820,4503,2857,1937,1226,2485,191,53,16,5,1,3,0,0,0,0,0,0,0,0,0
1148,OBJEC_1333,283,1987,2467,20333,22902,19442,15012,9766,6573,4227,2674,1752,3304,162,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,OBJEC_1334,844,5390,5972,38724,27381,15317,8325,3887,1930,1116,629,422,913,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,OBJEC_1335,393,2753,3439,25946,23846,17659,12663,8115,5352,3373,2276,1588,3541,234,44,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,OBJEC_1336,956,6016,6811,41112,25434,13512,7222,3894,2260,1460,926,560,1018,29,7,3,2,0,0,0,0,0,0,0,0,0,0,0
1152,OBJEC_1337,253,2138,2897,22591,23081,18164,12831,8524,6188,4234,2872,1914,4625,405,92,55,16,8,1,0,0,0,0,0,0,0,0,0
1153,OBJEC_1338,1309,7295,7602,44142,25628,12288,5902,2692,1460,858,550,356,759,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,OBJEC_1339,19,201,410,5410,9537,11536,12201,11181,10252,8917,7527,6264,22487,3344,1051,432,190,105,72,44,20,22,0,0,0,0,0,0
1155,OBJEC_1340,590,4025,5106,35466,28375,17389,9627,4810,2590,1253,696,413,536,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,OBJEC_1341,8252,29185,19422,44528,6382,1856,900,424,255,154,81,54,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,OBJEC_1342,1380,8173,8786,48346,25141,10913,4652,1966,980,463,211,105,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,OBJEC_1344,30,284,475,5175,7771,8921,9384,9050,8814,8147,7498,6630,29968,5916,1583,629,404,199,120,72,38,98,16,0,0,0,0,0
1159,OBJEC_1345,301,2209,2854,23359,23725,17797,12075,7517,5259,3626,2720,1974,5930,958,323,135,67,34,17,8,1,0,0,0,0,0,0,0
1160,OBJEC_1346,752,4861,5594,36093,25672,15345,8599,4723,2967,1877,1215,844,1963,245,78,34,14,11,1,1,0,0,0,0,0,0,0,0
1161,OBJEC_1347,242,1433,1531,10047,10188,10404,10345,8999,8418,7730,6753,5811,23380,4118,1210,396,141,26,5,10,6,29,0,0,0,0,0,0
1162,OBJEC_1348,1520,7575,7623,41835,23745,13684,7856,3775,1816,876,428,210,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,OBJEC_1349,1642,8841,9369,49931,25502,10095,3556,1247,544,246,120,73,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,OBJEC_1350,569,3910,5135,35948,28102,16568,9100,4537,2713,1537,979,644,1136,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
